SKU,parent,cat,gross,units,deliv,days,is_mapped,base_gross,base_units,asp,cat_base,f_oct,f_nov,oct_gross,nov_gross,oct_units,nov_units,Sold_in_event,In_inventory_7Sep,In_projection_sheet
STRD-3-0-COLO-JUMP-DOB-AP-IPH16,Stride 3.0,Cases And Sleeves,1898.0,2.0,1.0,2,True,949.0,1.0,949.0,34345120.5,1.2883232034218228,1.0714423217936824,1222.6187200473098,1016.7987633822046,2,2,True,False,False
STRD-3-0-COLO-JUMP-DOB-AP-IPH16PLS,Stride 3.0,Cases And Sleeves,1798.0,2.0,1.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,False,False,False
STRD-3-0-COLO-JUMP-DOB-AP-IPH16PRO,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,True,False
STRD-3-0-COLO-JUMP-DOB-AP-IPH16PROMAX,Stride 3.0,Cases And Sleeves,999.0,1.0,1.0,1,True,499.5,0.5,999.0,34345120.5,1.2883232034218228,1.0714423217936824,643.5174401092005,535.1854397359443,1,1,True,False,False
STRD-3-0-COLO-JUMP-DOB-SS-GLS26,Stride 3.0,Cases And Sleeves,1798.0,2.0,2.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,True,False,False
STRD-3-0-COLO-JUMP-DOB-SS-GLS26ULTRA,Stride 3.0,Cases And Sleeves,899.0,1.0,0.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,True,False
STRD-3-0-COPI-DOB-AP-IPH114PLS,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-COPI-DOB-AP-IPH13,Stride 3.0,Cases And Sleeves,1798.0,2.0,2.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,False,False,False
STRD-3-0-COPI-DOB-AP-IPH13PROMAX,Stride 3.0,Cases And Sleeves,899.0,1.0,0.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-COPI-DOB-AP-IPH14,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-COPI-DOB-AP-IPH14PRO,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-COPI-DOB-AP-IPH15,Stride 3.0,Cases And Sleeves,1798.0,2.0,1.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,True,True,False
STRD-3-0-COPI-DOB-AP-IPH15PRO,Stride 3.0,Cases And Sleeves,1798.0,2.0,2.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,True,False,False
STRD-3-0-COPI-DOB-AP-IPH16,Stride 3.0,Cases And Sleeves,1898.0,2.0,1.0,2,True,949.0,1.0,949.0,34345120.5,1.2883232034218228,1.0714423217936824,1222.6187200473098,1016.7987633822046,2,2,True,True,False
STRD-3-0-COPI-DOB-AP-IPH16E,STRD-3-0-COPI-DOB-AP-IPH16E,Cases And Sleeves,899.0,1.0,1.0,1,False,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-COPI-DOB-AP-IPH16PLS,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,False,False
STRD-3-0-COPI-DOB-AP-IPH16PRO,Stride 3.0,Cases And Sleeves,2697.0,3.0,3.0,3,True,1348.5,1.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1737.303839814328,1444.8399709387807,2,2,True,False,False
STRD-3-0-COPI-DOB-SS-GLS26,Stride 3.0,Cases And Sleeves,1698.0,2.0,1.0,2,True,849.0,1.0,849.0,34345120.5,1.2883232034218228,1.0714423217936824,1093.7863997051277,909.6545312028363,2,2,True,False,False
STRD-3-0-COTTO-BALL-AP-IPH13PRO,Stride 3.0,Cases And Sleeves,899.0,1.0,0.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-COTTO-BALL-AP-IPH15,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,True,False
STRD-3-0-COTTO-BALL-AP-IPH15PROMAX,Stride 3.0,Cases And Sleeves,2697.0,3.0,3.0,3,True,1348.5,1.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1737.303839814328,1444.8399709387807,2,2,False,False,False
STRD-3-0-COTTO-BALL-AP-IPH16,Stride 3.0,Cases And Sleeves,899.0,1.0,0.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,False,False
STRD-3-0-COTTO-BALL-AP-IPH16PRO,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-COTTO-BALL-AP-IPH16PROMAX,Stride 3.0,Cases And Sleeves,1798.0,2.0,2.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,False,False,False
STRD-3-0-COTTO-BALL-SS-GLS26ULTRA,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,True,False
STRD-3-0-CRUN-DOB-AP-IPH13,STRD-3-0-CRUN-DOB-AP-IPH13,Cases And Sleeves,899.0,1.0,1.0,1,False,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-CRUN-DOB-AP-IPH14,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-CRUN-DOB-AP-IPH15,Stride 3.0,Cases And Sleeves,1798.0,2.0,2.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,False,True,False
STRD-3-0-CURI-CAT-AP-IPH114PLS,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-CURI-CAT-AP-IPH13,Stride 3.0,Cases And Sleeves,2697.0,3.0,2.0,3,True,1348.5,1.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1737.303839814328,1444.8399709387807,2,2,False,False,False
STRD-3-0-CURI-CAT-AP-IPH13PRO,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-CURI-CAT-AP-IPH13PROMAX,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-CURI-CAT-AP-IPH14,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-CURI-CAT-AP-IPH14PRO,Stride 3.0,Cases And Sleeves,1798.0,2.0,1.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,False,False,False
STRD-3-0-CURI-CAT-AP-IPH15,Stride 3.0,Cases And Sleeves,1798.0,2.0,2.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,True,True,False
STRD-3-0-CURI-CAT-AP-IPH15PRO,STRD-3-0-CURI-CAT-AP-IPH15PRO,Cases And Sleeves,2697.0,3.0,2.0,3,False,1348.5,1.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1737.303839814328,1444.8399709387807,2,2,False,False,False
STRD-3-0-CURI-CAT-AP-IPH16PRO,Stride 3.0,Cases And Sleeves,1798.0,2.0,2.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,True,True,False
STRD-3-0-CURI-CAT-AP-IPH16PROMAX,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,False,False
STRD-3-0-CURI-CAT-SS-GLS26ULTRA,Stride 3.0,Cases And Sleeves,1698.0,2.0,2.0,2,True,849.0,1.0,849.0,34345120.5,1.2883232034218228,1.0714423217936824,1093.7863997051277,909.6545312028363,2,2,True,True,False
STRD-3-0-DAF-PNK-DOB-AP-IPH114PLS,Stride 3.0,Cases And Sleeves,1798.0,2.0,2.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,False,False,False
STRD-3-0-DAF-PNK-DOB-AP-IPH115PLS,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-DAF-PNK-DOB-AP-IPH13PROMAX,Stride 3.0,Cases And Sleeves,1798.0,2.0,1.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,False,False,False
STRD-3-0-DAF-PNK-DOB-AP-IPH14PRO,Stride 3.0,Cases And Sleeves,3596.0,4.0,4.0,4,True,1798.0,2.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,2316.4051197524373,1926.4532945850408,3,3,False,False,False
STRD-3-0-DAF-PNK-DOB-AP-IPH14PROMAX,Stride 3.0,Cases And Sleeves,6293.0,7.0,7.0,7,True,3146.5,3.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,4053.7089595667653,3371.2932655238214,5,4,True,False,False
STRD-3-0-DAF-PNK-DOB-AP-IPH15,Stride 3.0,Cases And Sleeves,8990.0,10.0,8.0,10,True,4495.0,5.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,5791.012799381094,4816.133236462602,7,6,True,True,False
STRD-3-0-DAF-PNK-DOB-AP-IPH15PRO,Stride 3.0,Cases And Sleeves,5394.0,6.0,5.0,6,True,2697.0,3.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,3474.607679628656,2889.6799418775613,4,4,True,True,False
STRD-3-0-DAF-PNK-DOB-AP-IPH15PROMAX,Stride 3.0,Cases And Sleeves,4495.0,5.0,4.0,5,True,2247.5,2.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,2895.506399690547,2408.066618231301,4,3,True,False,False
STRD-3-0-DAF-PNK-DOB-AP-IPH16,Stride 3.0,Cases And Sleeves,9090.0,10.0,10.0,10,True,4545.0,5.0,909.0,34345120.5,1.2883232034218228,1.0714423217936824,5855.428959552185,4869.705352552286,7,6,True,True,False
STRD-3-0-DAF-PNK-DOB-AP-IPH16E,STRD-3-0-DAF-PNK-DOB-AP-IPH16E,Cases And Sleeves,899.0,1.0,1.0,1,False,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-DAF-PNK-DOB-AP-IPH16PLS,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,False,False
STRD-3-0-DAF-PNK-DOB-AP-IPH16PRO,Stride 3.0,Cases And Sleeves,10788.0,12.0,11.0,11,True,5394.0,6.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,6949.215359257312,5779.359883755123,8,7,True,True,False
STRD-3-0-DAF-PNK-DOB-AP-IPH16PROMAX,Stride 3.0,Cases And Sleeves,2697.0,3.0,1.0,3,True,1348.5,1.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1737.303839814328,1444.8399709387807,2,2,False,True,False
STRD-3-0-DAF-PNK-DOB-SS-GLS26PLS,Stride 3.0,Cases And Sleeves,1798.0,2.0,1.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,True,False,False
STRD-3-0-DAF-PNK-DOB-SS-GLS26ULTRA,Stride 3.0,Cases And Sleeves,3496.0,4.0,4.0,4,True,1748.0,2.0,874.0,34345120.5,1.2883232034218228,1.0714423217936824,2251.988959581346,1872.8811784953568,3,3,True,True,False
STRD-3-0-DARJ-TOY-TRAP-AP-IPH16,Stride 3.0,Cases And Sleeves,1798.0,2.0,2.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,False,False,False
STRD-3-0-DARJ-TOY-TRAP-SS-GLS26PLS,STRD-3-0-DARJ-TOY-TRAP-SS-GLS26PLS,Cases And Sleeves,899.0,1.0,1.0,1,False,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-DASH-AP-IPH13PRO,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-DASH-AP-IPH13PROMAX,Stride 3.0,Cases And Sleeves,1798.0,2.0,1.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,False,False,False
STRD-3-0-DASH-AP-IPH14,Stride 3.0,Cases And Sleeves,2697.0,3.0,3.0,3,True,1348.5,1.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1737.303839814328,1444.8399709387807,2,2,False,False,False
STRD-3-0-DASH-AP-IPH14PROMAX,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-DASH-AP-IPH15,Stride 3.0,Cases And Sleeves,1798.0,2.0,1.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,True,True,False
STRD-3-0-DASH-AP-IPH15PRO,Stride 3.0,Cases And Sleeves,1798.0,2.0,2.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,True,False,False
STRD-3-0-DASH-AP-IPH16E,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,False,False
STRD-3-0-DASH-AP-IPH16PRO,Stride 3.0,Cases And Sleeves,1798.0,2.0,2.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,True,True,False
STRD-3-0-DASH-SS-GLS26,STRD-3-0-DASH-SS-GLS26,Cases And Sleeves,899.0,1.0,1.0,1,False,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-DEAR-DRAG-AP-IPH115PLS,Stride 3.0,Cases And Sleeves,1798.0,2.0,2.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,False,False,False
STRD-3-0-DEAR-DRAG-AP-IPH13,Stride 3.0,Cases And Sleeves,5394.0,6.0,6.0,6,True,2697.0,3.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,3474.607679628656,2889.6799418775613,4,4,False,False,False
STRD-3-0-DEAR-DRAG-AP-IPH13PRO,Stride 3.0,Cases And Sleeves,3596.0,4.0,3.0,4,True,1798.0,2.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,2316.4051197524373,1926.4532945850408,3,3,False,False,False
STRD-3-0-DEAR-DRAG-AP-IPH13PROMAX,Stride 3.0,Cases And Sleeves,1798.0,2.0,1.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,False,True,False
STRD-3-0-DEAR-DRAG-AP-IPH14,Stride 3.0,Cases And Sleeves,1798.0,2.0,0.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,False,False,False
STRD-3-0-DEAR-DRAG-AP-IPH14PRO,Stride 3.0,Cases And Sleeves,4495.0,5.0,3.0,5,True,2247.5,2.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,2895.506399690547,2408.066618231301,4,3,False,False,False
STRD-3-0-DEAR-DRAG-AP-IPH14PROMAX,STRD-3-0-DEAR-DRAG-AP-IPH14PROMAX,Cases And Sleeves,2697.0,3.0,3.0,3,False,1348.5,1.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1737.303839814328,1444.8399709387807,2,2,False,False,False
STRD-3-0-DEAR-DRAG-AP-IPH15,Stride 3.0,Cases And Sleeves,4495.0,5.0,3.0,4,True,2247.5,2.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,2895.506399690547,2408.066618231301,4,3,True,True,False
STRD-3-0-DEAR-DRAG-AP-IPH15PRO,Stride 3.0,Cases And Sleeves,3596.0,4.0,3.0,4,True,1798.0,2.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,2316.4051197524373,1926.4532945850408,3,3,True,True,False
STRD-3-0-DEAR-DRAG-AP-IPH15PROMAX,Stride 3.0,Cases And Sleeves,1798.0,2.0,2.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,True,True,False
STRD-3-0-DEAR-DRAG-AP-IPH16,Stride 3.0,Cases And Sleeves,7292.0,8.0,6.0,7,True,3646.0,4.0,911.5,34345120.5,1.2883232034218228,1.0714423217936824,4697.226399675966,3906.478705259766,6,5,True,True,False
STRD-3-0-DEAR-DRAG-AP-IPH16E,STRD-3-0-DEAR-DRAG-AP-IPH16E,Cases And Sleeves,3596.0,4.0,4.0,4,False,1798.0,2.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,2316.4051197524373,1926.4532945850408,3,3,False,False,False
STRD-3-0-DEAR-DRAG-AP-IPH16PLS,Stride 3.0,Cases And Sleeves,3596.0,4.0,3.0,4,True,1798.0,2.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,2316.4051197524373,1926.4532945850408,3,3,False,False,False
STRD-3-0-DEAR-DRAG-AP-IPH16PRO,Stride 3.0,Cases And Sleeves,6493.0,7.0,5.0,6,True,3246.5,3.5,927.5714285714286,34345120.5,1.2883232034218228,1.0714423217936824,4182.541279908948,3478.43749770319,5,4,True,True,False
STRD-3-0-DEAR-DRAG-AP-IPH16PROMAX,Stride 3.0,Cases And Sleeves,2697.0,3.0,3.0,3,True,1348.5,1.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1737.303839814328,1444.8399709387807,2,2,True,False,False
STRD-3-0-DEAR-DRAG-SS-GLS26ULTRA,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,True,False
STRD-3-0-DEHR-CITY-TAG-AP-IPH15PROMAX,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,False,False
STRD-3-0-DEHR-CITY-TAG-AP-IPH16PRO,Stride 3.0,Cases And Sleeves,899.0,1.0,0.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,False,False
STRD-3-0-DEHR-CITY-TAG-SS-GLS26ULTRA,Stride 3.0,Cases And Sleeves,1698.0,2.0,1.0,2,True,849.0,1.0,849.0,34345120.5,1.2883232034218228,1.0714423217936824,1093.7863997051277,909.6545312028363,2,2,False,True,False
STRD-3-0-DEHR-FRI-POS-AP-IPH14PROMAX,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-DEHR-FRI-POS-AP-IPH15PRO,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-DEHR-FRI-POS-AP-IPH16,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-DEHR-FRI-POS-SS-GLS26ULTRA,Stride 3.0,Cases And Sleeves,899.0,1.0,0.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,True,False
STRD-3-0-DELH-CITY-TAG-AP-IPH114PLS,Stride 3.0,Cases And Sleeves,2697.0,3.0,3.0,3,True,1348.5,1.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1737.303839814328,1444.8399709387807,2,2,False,False,False
STRD-3-0-DELH-CITY-TAG-AP-IPH115PLS,Stride 3.0,Cases And Sleeves,1798.0,2.0,2.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,False,False,False
STRD-3-0-DELH-CITY-TAG-AP-IPH13PROMAX,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,False,False
STRD-3-0-DELH-CITY-TAG-AP-IPH14PRO,Stride 3.0,Cases And Sleeves,1798.0,2.0,2.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,False,False,False
STRD-3-0-DELH-CITY-TAG-AP-IPH15,Stride 3.0,Cases And Sleeves,2697.0,3.0,1.0,3,True,1348.5,1.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1737.303839814328,1444.8399709387807,2,2,True,True,False
STRD-3-0-DELH-CITY-TAG-AP-IPH15PRO,Stride 3.0,Cases And Sleeves,3596.0,4.0,4.0,4,True,1798.0,2.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,2316.4051197524373,1926.4532945850408,3,3,True,True,False
STRD-3-0-DELH-CITY-TAG-AP-IPH15PROMAX,STRD-3-0-DELH-CITY-TAG-AP-IPH15PROMAX,Cases And Sleeves,1798.0,2.0,2.0,2,False,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,False,False,False
STRD-3-0-DELH-CITY-TAG-AP-IPH16,Stride 3.0,Cases And Sleeves,1898.0,2.0,2.0,2,True,949.0,1.0,949.0,34345120.5,1.2883232034218228,1.0714423217936824,1222.6187200473098,1016.7987633822046,2,2,True,True,False
STRD-3-0-DELH-CITY-TAG-AP-IPH16PRO,Stride 3.0,Cases And Sleeves,999.0,1.0,1.0,1,True,499.5,0.5,999.0,34345120.5,1.2883232034218228,1.0714423217936824,643.5174401092005,535.1854397359443,1,1,True,True,False
STRD-3-0-DELH-CITY-TAG-SS-GLS26ULTRA,Stride 3.0,Cases And Sleeves,799.0,1.0,1.0,1,True,399.5,0.5,799.0,34345120.5,1.2883232034218228,1.0714423217936824,514.6851197670183,428.0412075565761,1,1,True,True,False
STRD-3-0-DELH-METPST-AP-IPH115PLS,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-DELH-METPST-AP-IPH13,Stride 3.0,Cases And Sleeves,1798.0,2.0,2.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,False,False,False
STRD-3-0-DELH-METPST-AP-IPH13PRO,Stride 3.0,Cases And Sleeves,1798.0,2.0,1.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,False,False,False
STRD-3-0-DELH-METPST-AP-IPH16,Stride 3.0,Cases And Sleeves,1798.0,2.0,2.0,2,True,899.0,1.0,899.0,34345120.5,1.2883232034218228,1.0714423217936824,1158.2025598762186,963.2266472925204,2,2,True,True,False
STRD-3-0-DELH-METPST-AP-IPH16PLS,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-DIGI-ARCA-AP-IPH16PRO,Stride 3.0,Cases And Sleeves,999.0,1.0,0.0,1,True,499.5,0.5,999.0,34345120.5,1.2883232034218228,1.0714423217936824,643.5174401092005,535.1854397359443,1,1,False,False,False
STRD-3-0-DIGI-ARCA-SS-GLS26ULTRA,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,True,False
STRD-3-0-DISCONN-DOB-AP-IPH115PLS,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-DISCONN-DOB-AP-IPH13,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-DISCONN-DOB-AP-IPH13PRO,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,False,False,False
STRD-3-0-DISCONN-DOB-AP-IPH13PROMAX,Stride 3.0,Cases And Sleeves,899.0,1.0,1.0,1,True,449.5,0.5,899.0,34345120.5,1.2883232034218228,1.0714423217936824,579.1012799381093,481.6133236462602,1,1,True,True,False
